property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_score
flat,,,0.55,16923.08,0,0,0,0.0,New Property,325.0,0,0,0,0,0,Unfurnished,15
flat,,,1.15,9599.33,0,0,0,0.0,New Property,1198.0,0,0,0,0,0,Unfurnished,15
flat,,,0.38,15833.33,0,0,0,0.0,New Property,240.0,0,0,0,0,0,Furnished,15
flat,,,1.9,22067.36,0,0,0,0.0,New Property,861.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.25,6944.44,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Unfurnished,15
flat,,,0.852,7100.0,0,0,0,0.0,New Property,1200.0,0,0,0,0,0,Unfurnished,15
flat,,,0.45,7500.0,0,0,0,0.0,New Property,600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.95,11746.99,0,0,0,0.0,New Property,1660.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.1,20000.0,0,0,0,0.0,New Property,550.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.7,11082.14,0,0,0,0.0,New Property,1534.0,0,0,0,0,0,Furnished,15
flat,,,7.0,17500.0,0,0,0,0.0,New Property,4000.0,0,0,0,0,0,Furnished,15
flat,,,1.15,8518.52,0,0,0,0.0,New Property,1350.0,0,0,0,0,0,Unfurnished,15
flat,,,5.2,17049.18,0,0,0,0.0,,3050.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.17,8666.67,0,0,0,0.0,New Property,1350.0,0,0,0,0,0,Semi-Furnished,8
flat,,,8.3,15891.25,0,0,0,0.0,,5223.0,0,0,0,0,0,Unfurnished,15
flat,,,4.62,17976.65,0,0,0,0.0,New Property,2570.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.55,10271.7,0,0,0,0.0,New Property,1509.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.9,12857.14,0,0,0,0.0,New Property,700.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.5,12605.04,0,0,0,0.0,,1190.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.7,13765.18,0,0,0,0.0,,1235.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,24038.46,0,0,0,0.0,New Property,1248.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.75,34005.04,0,0,0,0.0,New Property,1985.0,0,0,0,0,0,Unfurnished,15
flat,,,3.7,21958.46,0,0,0,0.0,New Property,1685.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.56,11689.5,0,0,0,0.0,New Property,2190.0,0,0,0,0,0,Furnished,15
flat,,,1.15,17692.31,0,0,0,0.0,New Property,650.0,0,0,0,0,0,Furnished,15
flat,,,1.6,7988.02,0,0,0,0.0,New Property,2003.0,0,0,0,0,0,Furnished,15
flat,,,0.37,12052.12,0,0,0,0.0,New Property,307.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.95,20557.49,0,0,0,0.0,New Property,1435.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.65,5179.28,0,0,0,0.0,New Property,1255.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.0,11320.75,0,0,0,0.0,New Property,2650.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.57,12560.0,0,0,0,0.0,,1250.0,0,0,0,0,0,Unfurnished,15
flat,,,7.0,28000.0,0,0,0,0.0,New Property,2500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.75,20514.22,0,0,0,0.0,New Property,1828.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.4,14860.68,0,0,0,0.0,,1615.0,0,0,0,0,0,Unfurnished,15
flat,,,0.76,6909.09,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Unfurnished,15
flat,,,0.75,12908.78,0,0,0,0.0,New Property,581.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.44,17000.0,0,0,0,0.0,,3200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.2,14864.86,0,0,0,0.0,New Property,1480.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.89,13798.45,0,0,0,0.0,New Property,645.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.15,15925.93,0,0,0,0.0,New Property,1350.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.965,7100.81,0,0,0,0.0,,1359.0,0,0,0,0,0,Unfurnished,15
flat,,,2.58,12919.38,0,0,0,0.0,New Property,1997.0,0,0,0,0,0,Unfurnished,15
flat,,,2.3,16594.52,0,0,0,0.0,New Property,1386.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.25,4166.67,0,0,0,0.0,New Property,600.0,0,0,0,0,0,Unfurnished,15
flat,,,3.48,24284.72,0,0,0,0.0,New Property,1433.0,0,0,0,0,0,Furnished,15
flat,,,2.0,20768.43,0,0,0,0.0,New Property,963.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.4,88888.89,0,0,0,0.0,New Property,45.0,0,0,0,0,0,Unfurnished,15
flat,,,4.2,30129.12,0,0,0,0.0,,1394.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.37,18002.63,0,0,0,0.0,,761.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.5,24061.6,0,0,0,0.0,New Property,3117.0,0,0,0,0,0,Furnished,15
flat,,,2.05,16872.43,0,0,0,0.0,New Property,1215.0,0,0,0,0,0,Furnished,15
flat,,,2.5,14543.34,0,0,0,0.0,New Property,1719.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.0,7479.43,0,0,0,0.0,New Property,1337.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.1,23333.33,0,0,0,0.0,New Property,900.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.35,8555.13,0,0,0,0.0,New Property,1578.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.5,20348.84,0,0,0,0.0,,1720.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.3,11786.04,0,0,0,0.0,New Property,1103.0,0,0,0,0,0,Unfurnished,15
flat,,,2.3,13755.98,0,0,0,0.0,New Property,1672.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.7,22380.95,0,0,0,0.0,New Property,2100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.1,20979.02,0,0,0,0.0,,1001.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.4,13333.33,0,0,0,0.0,New Property,1050.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.8,12958.96,0,0,0,0.0,,1389.0,0,0,0,0,0,Unfurnished,15
flat,,,0.77,12706.27,0,0,0,0.0,New Property,606.0,0,0,0,0,0,Furnished,15
flat,,,1.0,5167.96,0,0,0,0.0,New Property,1935.0,0,0,0,0,0,Unfurnished,15
flat,,,5.75,23148.15,0,0,0,0.0,,2484.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.75,16666.67,0,0,0,0.0,New Property,1650.0,0,0,0,0,0,Furnished,15
flat,,,1.8,15652.17,0,0,0,0.0,New Property,1150.0,0,0,0,0,0,Unfurnished,15
flat,,,0.5,5747.13,0,0,0,0.0,New Property,870.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.045,300.0,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.83,11857.14,0,0,0,0.0,New Property,700.0,0,0,0,0,0,Furnished,15
flat,,,4.7,18875.5,0,0,0,0.0,New Property,2490.0,0,0,0,0,0,Semi-Furnished,8
flat,,,15.75,26250.0,0,0,0,0.0,New Property,6000.0,0,0,0,0,0,,0
flat,,,2.05,12500.0,0,0,0,0.0,New Property,1640.0,0,0,0,0,0,Unfurnished,15
flat,,,1.25,17361.11,0,0,0,0.0,New Property,720.0,0,0,0,0,0,Unfurnished,15
flat,,,1.5,12711.86,0,0,0,0.0,New Property,1180.0,0,0,0,0,0,Unfurnished,15
flat,,,1.0,18382.35,0,0,0,0.0,New Property,544.0,0,0,0,0,0,Furnished,15
flat,,,1.5,11312.22,0,0,0,0.0,New Property,1326.0,0,0,0,0,0,Unfurnished,15
flat,,,2.05,20500.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.1,15730.34,0,0,0,0.0,New Property,1335.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.6,150000.0,0,0,0,0.0,New Property,240.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.9,11875.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Unfurnished,15
flat,,,3.0,26501.77,0,0,0,0.0,,1132.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.0,17953.32,0,0,0,0.0,New Property,2228.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.75,15677.26,0,0,0,0.0,,2392.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.9,17992.42,0,0,0,0.0,New Property,1056.0,0,0,0,0,0,Unfurnished,15
flat,,,6.5,7692.31,0,0,0,0.0,New Property,8450.0,0,0,0,0,0,Furnished,15
flat,,,1.46,17196.7,0,0,0,0.0,New Property,849.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.6,12584.7,0,0,0,0.0,New Property,2066.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.1,10000.0,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Unfurnished,15
flat,,,2.55,16159.7,0,0,0,0.0,New Property,1578.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.0,12383.9,0,0,0,0.0,New Property,1615.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.0,42857.14,0,0,0,0.0,,1400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,28835.06,0,0,0,0.0,New Property,867.0,0,0,0,0,0,Furnished,15
flat,,,1.7,14285.71,0,0,0,0.0,New Property,1190.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.3,12935.88,0,0,0,0.0,New Property,1778.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.5,16322.09,0,0,0,0.0,New Property,919.0,0,0,0,0,0,Furnished,15
flat,,,2.5,12195.12,0,0,0,0.0,New Property,2050.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.7,87500.0,0,0,0,0.0,New Property,80.0,0,0,0,0,0,Unfurnished,15
flat,,,1.25,7142.86,0,0,0,0.0,New Property,1750.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.6,8064.52,0,0,0,0.0,New Property,744.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.65,17368.42,0,0,0,0.0,New Property,950.0,0,0,0,0,0,Furnished,15
flat,,,0.485,14434.52,0,0,0,0.0,New Property,336.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.44,12222.22,0,0,0,0.0,New Property,360.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.2,11924.12,0,0,0,0.0,,1845.0,0,0,0,0,0,Unfurnished,15
flat,,,1.16,15283.27,0,0,0,0.0,New Property,759.0,0,0,0,0,0,Furnished,15
flat,,,2.9,19701.09,0,0,0,0.0,New Property,1472.0,0,0,0,0,0,Semi-Furnished,8
flat,,,8.25,18333.33,0,0,0,0.0,New Property,4500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.19,9049.43,0,0,0,0.0,New Property,1315.0,0,0,0,0,0,Unfurnished,15
flat,,,2.4,17647.06,0,0,0,0.0,New Property,1360.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.83,4737.44,0,0,0,0.0,New Property,1752.0,0,0,0,0,0,Unfurnished,15
flat,,,1.2,9302.33,0,0,0,0.0,,1290.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.66,19787.69,0,0,0,0.0,,2355.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.45,7812.5,0,0,0,0.0,New Property,576.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.1,25982.26,0,0,0,0.0,,1578.0,0,0,0,0,0,Unfurnished,15
flat,,,3.85,18743.91,0,0,0,0.0,New Property,2054.0,0,0,0,0,0,Unfurnished,15
flat,,,3.75,16666.67,0,0,0,0.0,New Property,2250.0,0,0,0,0,0,Semi-Furnished,8
flat,,,60.0,195121.95,0,0,0,0.0,,3075.0,0,0,0,0,0,Unfurnished,15
flat,,,0.57,10035.21,0,0,0,0.0,New Property,568.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.19,21023.58,0,0,0,0.0,,1993.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.02,31317.83,0,0,0,0.0,,645.0,0,0,0,0,0,Furnished,15
flat,,,0.95,7307.69,0,0,0,0.0,,1300.0,0,0,0,0,0,,0
flat,,,3.8,11065.81,0,0,0,0.0,New Property,3434.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.09,4090.91,0,0,0,0.0,New Property,220.0,0,0,0,0,0,,0
flat,,,1.7,16504.85,0,0,0,0.0,New Property,1030.0,0,0,0,0,0,Furnished,15
flat,,,1.35,24545.45,0,0,0,0.0,New Property,550.0,0,0,0,0,0,Furnished,15
flat,,,3.45,16530.91,0,0,0,0.0,New Property,2087.0,0,0,0,0,0,Unfurnished,15
flat,,,1.7,16346.15,0,0,0,0.0,New Property,1040.0,0,0,0,0,0,Unfurnished,15
flat,,,2.5,15842.84,0,0,0,0.0,New Property,1578.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.0,13123.36,0,0,0,0.0,New Property,3048.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.35,17938.93,0,0,0,0.0,New Property,1310.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.8,5925.93,0,0,0,0.0,New Property,1350.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.8,17554.86,0,0,0,0.0,New Property,1595.0,0,0,0,0,0,Unfurnished,15
flat,,,0.6,12578.62,0,0,0,0.0,,477.0,0,0,0,0,0,Unfurnished,15
flat,,,0.56,8903.02,0,0,0,0.0,New Property,629.0,0,0,0,0,0,Unfurnished,15
flat,,,3.5,17500.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.15,9304.21,0,0,0,0.0,New Property,1236.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.45,10044.64,0,0,0,0.0,New Property,448.0,0,0,0,0,0,Unfurnished,15
flat,,,2.55,15828.68,0,0,0,0.0,New Property,1611.0,0,0,0,0,0,Unfurnished,15
flat,,,3.5,15217.39,0,0,0,0.0,New Property,2300.0,0,0,0,0,0,Furnished,15
flat,,,1.38,23000.0,0,0,0,0.0,New Property,600.0,0,0,0,0,0,Unfurnished,15
flat,,,8.2,45555.56,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Furnished,15
flat,,,3.74,17980.77,0,0,0,0.0,,2080.0,0,0,0,0,0,Unfurnished,15
flat,,,1.85,13962.26,0,0,0,0.0,,1325.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.25,21150.59,0,0,0,0.0,New Property,591.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.75,8823.53,0,0,0,0.0,New Property,850.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,13616.56,0,0,0,0.0,New Property,1836.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.54,15400.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Furnished,15
flat,,,1.95,15853.66,0,0,0,0.0,,1230.0,0,0,0,0,0,Furnished,15
flat,,,1.0,7352.94,0,0,0,0.0,New Property,1360.0,0,0,0,0,0,Unfurnished,15
flat,,,1.39,8967.74,0,0,0,0.0,New Property,1550.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.5,17667.84,0,0,0,0.0,New Property,849.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.75,13221.15,0,0,0,0.0,,2080.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.255,3923.08,0,0,0,0.0,New Property,650.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.1,16844.7,0,0,0,0.0,,2434.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.6,23080.78,0,0,0,0.0,,1993.0,0,0,0,0,0,Unfurnished,15
flat,,,0.72,9664.43,0,0,0,0.0,New Property,745.0,0,0,0,0,0,Unfurnished,15
flat,,,2.5,10561.89,0,0,0,0.0,New Property,2367.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.12,4962.34,0,0,0,0.0,,2257.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.99,19117.65,0,0,0,0.0,New Property,1564.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.25,16033.55,0,0,0,0.0,New Property,2027.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.57,26770.83,0,0,0,0.0,New Property,960.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.7,23500.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.24,10247.93,0,0,0,0.0,,1210.0,0,0,0,0,0,Unfurnished,15
flat,,,6.87,19206.04,0,0,0,0.0,,3577.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.5,7407.41,0,0,0,0.0,New Property,2025.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.87,9529.03,0,0,0,0.0,New Property,913.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.9,19500.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.2,12680.12,0,0,0,0.0,New Property,1735.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.64,12139.16,0,0,0,0.0,New Property,1351.0,0,0,0,0,0,Furnished,15
flat,,,1.35,8571.43,0,0,0,0.0,New Property,1575.0,0,0,0,0,0,Unfurnished,15
flat,,,2.0,12345.68,0,0,0,0.0,New Property,1620.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.6,11149.83,0,0,0,0.0,New Property,1435.0,0,0,0,0,0,Furnished,15
flat,,,1.5,13599.27,0,0,0,0.0,New Property,1103.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.4,11555.13,0,0,0,0.0,New Property,2077.0,0,0,0,0,0,Unfurnished,15
flat,,,5.75,12777.78,0,0,0,0.0,New Property,4500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.1,14473.68,0,0,0,0.0,New Property,760.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.0,14285.71,0,0,0,0.0,New Property,3500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.45,10461.76,0,0,0,0.0,New Property,1386.0,0,0,0,0,0,Unfurnished,15
flat,,,0.85,5246.91,0,0,0,0.0,New Property,1620.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.76,11733.33,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.1,16400.0,0,0,0,0.0,New Property,2500.0,0,0,0,0,0,Furnished,15
flat,,,1.0,9090.91,0,0,0,0.0,,1100.0,0,0,0,0,0,Unfurnished,15
flat,,,1.05,9375.0,0,0,0,0.0,New Property,1120.0,0,0,0,0,0,Unfurnished,15
flat,,,2.2,16923.08,0,0,0,0.0,New Property,1300.0,0,0,0,0,0,Unfurnished,15
flat,,,4.66,19020.41,0,0,0,0.0,,2450.0,0,0,0,0,0,Unfurnished,15
flat,,,1.9,14339.62,0,0,0,0.0,New Property,1325.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.15,10952.38,0,0,0,0.0,New Property,1050.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.7,19565.22,0,0,0,0.0,New Property,1380.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.34,12407.41,0,0,0,0.0,New Property,1080.0,0,0,0,0,0,,0
flat,,,2.5,15822.78,0,0,0,0.0,New Property,1580.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.4,7220.22,0,0,0,0.0,New Property,554.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.7,12230.22,0,0,0,0.0,New Property,1390.0,0,0,0,0,0,Unfurnished,15
flat,,,5.7,27589.55,0,0,0,0.0,New Property,2066.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.62,13624.54,0,0,0,0.0,,1923.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.7,4129.79,0,0,0,0.0,,1695.0,0,0,0,0,0,Unfurnished,15
flat,,,2.4,15968.06,0,0,0,0.0,New Property,1503.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.1,16921.84,0,0,0,0.0,New Property,1241.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.4,6688.96,0,0,0,0.0,New Property,2093.0,0,0,0,0,0,Unfurnished,15
flat,,,1.5,7664.79,0,0,0,0.0,New Property,1957.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.9,9021.84,0,0,0,0.0,New Property,2106.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.3,11607.14,0,0,0,0.0,New Property,1120.0,0,0,0,0,0,Unfurnished,15
flat,,,2.3,11917.1,0,0,0,0.0,New Property,1930.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.2,16871.17,0,0,0,0.0,,1304.0,0,0,0,0,0,Unfurnished,15
flat,,,0.4,5000.0,0,0,0,0.0,New Property,800.0,0,0,0,0,0,Unfurnished,15
flat,,,1.2,8048.29,0,0,0,0.0,New Property,1491.0,0,0,0,0,0,Unfurnished,15
flat,,,1.45,18125.0,0,0,0,0.0,New Property,800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.4,19178.08,0,0,0,0.0,New Property,730.0,0,0,0,0,0,Unfurnished,15
flat,,,0.32,5333.33,0,0,0,0.0,New Property,600.0,0,0,0,0,0,Unfurnished,15
flat,,,2.4,19512.2,0,0,0,0.0,,1230.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.0,14953.27,0,0,0,0.0,New Property,2675.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.5,26000.0,0,0,0,0.0,New Property,2500.0,0,0,0,0,0,Furnished,15
flat,,,0.82,12538.23,0,0,0,0.0,New Property,654.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.6,11299.44,0,0,0,0.0,New Property,531.0,0,0,0,0,0,Furnished,15
flat,,,2.1,18260.87,0,0,0,0.0,New Property,1150.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,10416.67,0,0,0,0.0,New Property,2400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.35,9090.91,0,0,0,0.0,New Property,1485.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.54,20000.0,0,0,0,0.0,,3270.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.75,10185.19,0,0,0,0.0,New Property,2700.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.6,17184.4,0,0,0,0.0,New Property,1513.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.1,11666.67,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Furnished,15
flat,,,1.45,8950.62,0,0,0,0.0,New Property,1620.0,0,0,0,0,0,Semi-Furnished,8
flat,,,31.0,76543.21,0,0,0,0.0,New Property,4050.0,0,0,0,0,0,,0
flat,,,1.3,8678.24,0,0,0,0.0,New Property,1498.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.2,18968.58,0,0,0,0.0,New Property,1687.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.35,34695.2,0,0,0,0.0,New Property,1542.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,21634.62,0,0,0,0.0,New Property,2080.0,0,0,0,0,0,Unfurnished,15
flat,,,0.95,15702.48,0,0,0,0.0,,605.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.85,24869.11,0,0,0,0.0,New Property,1146.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.52,11692.31,0,0,0,0.0,New Property,1300.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.0,12845.22,0,0,0,0.0,New Property,1557.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.95,16455.7,0,0,0,0.0,New Property,1185.0,0,0,0,0,0,Unfurnished,15
flat,,,4.5,19582.25,0,0,0,0.0,,2298.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.0,20512.82,0,0,0,0.0,New Property,1950.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.79,9875.0,0,0,0,0.0,New Property,800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.25,11658.03,0,0,0,0.0,New Property,1930.0,0,0,0,0,0,Unfurnished,15
flat,,,0.88,6758.83,0,0,0,0.0,New Property,1302.0,0,0,0,0,0,Semi-Furnished,8
flat,,,15.0,50000.0,0,0,0,0.0,,3000.0,0,0,0,0,0,Unfurnished,15
flat,,,7.0,21090.69,0,0,0,0.0,New Property,3319.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.45,12123.75,0,0,0,0.0,New Property,1196.0,0,0,0,0,0,Unfurnished,15
flat,,,3.99,21743.87,0,0,0,0.0,,1835.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.85,13919.02,0,0,0,0.0,,2766.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.55,11191.34,0,0,0,0.0,New Property,1385.0,0,0,0,0,0,Unfurnished,15
flat,,,1.0,17094.02,0,0,0,0.0,,585.0,0,0,0,0,0,Unfurnished,15
flat,,,1.6,12213.74,0,0,0,0.0,,1310.0,0,0,0,0,0,Furnished,15
flat,,,3.68,16958.53,0,0,0,0.0,,2170.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.28,10448.98,0,0,0,0.0,New Property,1225.0,0,0,0,0,0,Unfurnished,15
flat,,,3.6,15483.87,0,0,0,0.0,New Property,2325.0,0,0,0,0,0,Furnished,15
flat,,,3.0,15789.47,0,0,0,0.0,New Property,1900.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.8,9739.13,0,0,0,0.0,New Property,2875.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.5,13333.33,0,0,0,0.0,New Property,1125.0,0,0,0,0,0,Unfurnished,15
flat,,,2.25,17175.57,0,0,0,0.0,,1310.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.1,100000.0,0,0,0,0.0,,210.0,0,0,0,0,0,Unfurnished,15
flat,,,0.75,13636.36,0,0,0,0.0,New Property,550.0,0,0,0,0,0,Furnished,15
flat,,,2.35,13888.89,0,0,0,0.0,New Property,1692.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.8,29473.68,0,0,0,0.0,New Property,950.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.75,13751.38,0,0,0,0.0,New Property,2727.0,0,0,0,0,0,Furnished,15
flat,,,0.3,6342.49,0,0,0,0.0,New Property,473.0,0,0,0,0,0,Furnished,15
flat,,,4.3,19170.75,0,0,0,0.0,,2243.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.2,8148.15,0,0,0,0.0,New Property,2700.0,0,0,0,0,0,Furnished,15
flat,,,3.2,28169.01,0,0,0,0.0,New Property,1136.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.8,15555.56,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.83,11090.91,0,0,0,0.0,New Property,1650.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.97,7918.37,0,0,0,0.0,New Property,1225.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.1,16734.69,0,0,0,0.0,,2450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.75,23958.33,0,0,0,0.0,New Property,2400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.88,12965.52,0,0,0,0.0,,1450.0,0,0,0,0,0,Unfurnished,15
flat,,,1.49,14944.83,0,0,0,0.0,New Property,997.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.3,11617.52,0,0,0,0.0,New Property,1119.0,0,0,0,0,0,,0
