property_type,society,sector,price,built_up_area,price_per_sqft,bedRoom,bathroom,balcony,agePossession,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_category,floor_category
flat,Palam,sector 89,1.65,1910.0,8638.74,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Ullahawas,sector ,1.8,1500.0,12000.0,3,3,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3M Capital,sector 36,4.93,1760.0,28011.36,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ss Cendana,sector 59,6.4,1432.0,44692.74,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Orris C Greenpolis,sector 33,2.1,865.0,24277.46,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Dwarka Expressway L,sector ,1.95,1325.0,14716.98,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Ansal Valley View,sector ,2.25,1200.0,18750.0,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 102,2.47,1600.0,15437.5,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Conscient Elevate,sector 88,2.4,1300.0,18461.54,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Central Park Flower Valley,sector 63,3.25,1600.0,20312.5,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Pocket E Palam,sector 106,4.2,2000.0,21000.0,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ganga Kashi,sector 36,4.17,1200.0,34750.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector ,5.25,4800.0,10937.5,4,4,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Rof Pravasa,sector 67,2.79,2600.0,10730.77,4,0,0,New Property,0,1,0,0,0,Unfurnished,High,Mid Floor
flat,Birla Navya,sector 88,2.03,888.0,22860.36,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Godrej Meridien,sector 88,1.85,1142.0,16199.65,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Krisumi Waterfall Residency,sector 49,3.95,2950.0,13389.83,4,0,0,New Property,0,1,0,0,0,Semi-Furnished,High,Mid Floor
flat,,sector 112,4.0,2400.0,16666.67,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ansal Api Esencia,sector 92,0.7,645.0,10852.71,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Ashiana Center Court,sector ,3.3,1550.0,21290.32,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector ,13.0,7000.0,18571.43,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Rosewood,sector 104,2.15,861.0,24970.96,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Experion W,sector 42,9.0,3600.0,25000.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Gls South Avenue,sector 37,1.35,1150.0,11739.13,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Dlf,sector 109,2.6,1900.0,13684.21,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector ,0.72,1280.0,5625.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Hero,sector ,7.5,4750.0,15789.47,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Central Park,sector 65,7.25,1900.0,38157.89,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Imperia Esfera,sector 95,1.35,1000.0,13500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sbtl Caladium,sector 93,0.6,540.0,11111.11,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Gwal Pahari,sector 95,1.32,1290.0,10232.56,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector ,1.48,1500.0,9866.67,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,M3M Golf,sector 63,10.0,3900.0,25641.03,4,0,0,Under Construction,0,0,0,0,0,Unfurnished,High,High Floor
flat,Landmark Avana,sector 95,1.52,1200.0,12666.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature Signum,sector ,13.5,5000.0,27000.0,5,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Jms Group Silver Liv,sector 56,5.4,1385.0,38989.17,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Jms Majestic,sector 106,2.3,1593.0,14438.17,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Dlf Arbour,sector 27,3.4,1250.0,27200.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Landmark Avana,sector 59,4.85,1877.0,25839.1,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Dlf Plot,sector 65,3.1,1750.0,17714.29,4,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Trevoc Royal,sector 42,9.0,3600.0,25000.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Mrg Crown,sector 60,3.94,1800.0,21888.89,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 89,1.95,1200.0,16250.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Aurrum,sector 111,3.5,2200.0,15909.09,3,4,2,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Emaar Emerald Hills,sector 62,3.3,872.0,37844.04,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Central Park,sector 36,1.9,1550.0,12258.06,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Ireoskyon,sector 82,10.6,6250.0,16960.0,5,5,0,New Property,0,0,1,0,0,Semi-Furnished,High,Low Floor
flat,Smartworld Gems,sector 112,10.62,3818.0,27815.61,6,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Puri Diplomatic Greens,sector 80,3.8,2355.0,16135.88,3,0,0,Under Construction,0,1,0,0,0,Semi-Furnished,High,High Floor
flat,Urban Oasis,sector 89,3.7,2357.0,15697.92,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Signature Park,sector 103,3.9,1948.0,20020.53,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Vatika Signature Villas,sector 37,4.05,1554.0,26061.78,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Experion W,sector 36,4.17,1200.0,34750.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Conscient Parq,sector 51,3.35,2025.0,16543.21,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Godrej Zenith,sector 69,2.4,1578.0,15209.13,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Godrej Vrikshya,sector 51,3.75,2660.0,14097.74,3,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,,sector 110,2.1,1407.0,14925.37,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Krisumi Waterfall Residency,sector 43,4.35,2200.0,19772.73,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Barga,sector ,4.2,2850.0,14736.84,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Tulip Violet,sector 104,1.75,1844.0,9490.24,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Orchid Ivy,sector ,3.71,1892.0,19608.88,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 113,2.1,1310.0,16030.53,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Sushant Lok Builder,sector 88,1.48,1000.0,14800.0,2,0,0,New Property,1,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector ,6.65,1700.0,39117.65,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Godrej Summit,sector ,3.85,1850.0,20810.81,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3M Capital,sector 99,1.95,990.0,19696.97,2,2,3,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 26,9.0,2400.0,37500.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Dlf Park Place Park Towers,sector 49,4.99,2250.0,22177.78,4,0,0,New Property,0,1,0,0,0,Semi-Furnished,High,High Floor
flat,Bellevue Central Park,sector 84,2.9,2741.0,10580.08,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,,sector 66,3.8,1590.0,23899.37,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Pareena Coban,sector 108,1.83,974.0,18788.5,3,0,3,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 67,3.07,1248.0,24599.36,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 37,1.28,1270.0,10078.74,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 102,2.06,1000.0,20600.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Uppal Southend,sector ,3.25,1700.0,19117.65,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 88,1.4,1000.0,14000.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Ireouptown,sector ,2.5,1500.0,16666.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Experion Heartsong,sector 102,2.45,1942.0,12615.86,3,3,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ireothe Corridors,sector 24,15.0,6500.0,23076.92,5,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Imperia Esfera,sector 52,13.0,10500.0,12380.95,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Adani Mk Oyster Grande,sector 68,2.4,1400.0,17142.86,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 48,5.19,3500.0,14828.57,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 82,1.87,1500.0,12466.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 9,1.9,1100.0,17272.73,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Conscient Heritage Max,sector 42,5.5,1600.0,34375.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ambience Caitriona,sector 103,2.15,1313.0,16374.71,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 59,5.4,1274.0,42386.19,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3Mar,sector 30,16.0,5200.0,30769.23,5,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Vipul World,sector 84,2.9,2700.0,10740.74,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 88,1.83,1212.0,15099.01,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 83,2.59,1900.0,13631.58,3,3,3,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Golf Course,sector 111,4.1,2305.0,17787.42,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Indiabulls Centrum Park,sector 89,2.6,1487.0,17484.87,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Conscient Elevate,sector 80,2.99,1600.0,18687.5,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Unitech World Spa,sector 40,9.25,6000.0,15416.67,9,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Ss L,sector 39,3.0,2450.0,12244.9,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Godrej Oasis,sector 85,1.05,950.0,11052.63,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Emaar Palm Garden,sector 43,3.0,1935.0,15503.88,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,M3M Crown,sector 70,4.0,2000.0,20000.0,4,0,0,New Property,0,1,0,0,0,Furnished,High,Mid Floor
flat,Atsmarigold,sector 108,4.82,2434.0,19802.79,4,4,0,Under Construction,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,,sector 53,9.0,2650.0,33962.26,3,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,,sector 28,3.85,4391.0,8767.93,3,0,0,New Property,0,0,0,0,0,Furnished,High,Low Floor
flat,Urban Green,sector ,2.45,1400.0,17500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Orris Carnation Residency,sector 3,2.8,1920.0,14583.33,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sushant Lok,sector 53,10.2,3390.0,30088.5,4,0,0,New Property,0,0,1,0,0,Semi-Furnished,High,Low Floor
flat,,sector 37,1.75,900.0,19444.44,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Sobha,sector 63,4.4,1550.0,28387.1,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Parsvnath Exotica,sector 51,2.8,1900.0,14736.84,5,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 2,1.9,1062.0,17890.77,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Trehan Luxury,sector 67,3.49,2100.0,16619.05,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Bestech Park View Residency,sector 60,4.25,2443.0,17396.64,3,0,0,New Property,1,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Parsvnath Exotica,sector 63,4.5,1100.0,40909.09,3,0,2,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Bptp Spacio,sector 33,1.43,900.0,15888.89,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Adani Samsara Vilasa,sector 47,1.4,956.0,14644.35,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Mayfield Garden,sector 95,0.7,600.0,11666.67,2,0,0,New Property,0,0,0,0,0,Furnished,Medium,Mid Floor
flat,Eldeco Accolade,sector 36,1.05,700.0,15000.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Ansal Api Esencia,sector 9,1.69,1945.0,8688.95,3,0,3,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Laxman,sector 36,2.05,980.0,20918.37,1,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Adani Samsara,sector ,3.3,1900.0,17368.42,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector ,1.19,800.0,14875.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Flora Avenue,sector 63,6.25,2104.0,29705.32,4,0,0,New Property,0,1,0,0,0,Semi-Furnished,High,Low Floor
flat,Unitech Uniworld Garden,sector 106,3.55,2355.0,15074.31,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Signature Roselia,sector 71,2.2,1650.0,13333.33,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Signature Park,sector 65,2.55,1261.0,20222.05,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Jammu Kashmir Bank Employees Group Hous,sector ,3.0,2180.0,13761.47,3,0,0,New Property,0,1,0,0,0,Unfurnished,High,Mid Floor
flat,Krisumi Waterfall Suites,sector 95,0.63,1124.0,5604.98,2,0,0,New Property,0,0,0,1,0,Unfurnished,Medium,High Floor
flat,,sector 80,5.03,1605.0,31339.56,4,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Cosmos Executive Apartment,sector 106,4.5,2720.0,16544.12,4,0,0,Old Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Adani Samsara Arya,sector 3,2.5,1550.0,16129.03,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Paras Dews,sector 99,3.7,2920.0,12671.23,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Trehan One Good Earth,sector 112,1.3,1250.0,10400.0,1,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,M3M Heights,sector 89,4.4,2357.0,18667.8,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Omaxe Nile,sector 111,2.5,2102.0,11893.43,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Sidhartha Ncr One,sector 109,15.5,7331.0,21143.09,5,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Mk Symphony,sector 103,4.25,1948.0,21817.25,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Eldeco Fairway Reserve,sector ,3.1,1450.0,21379.31,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Meridien,sector 69,0.5,505.0,9900.99,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Godrej Habitat,sector 49,5.65,2514.0,22474.14,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Vatika Sovereign Park,sector 83,1.75,900.0,19444.44,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 111,5.0,2440.0,20491.8,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Godrej Zenith,sector 35,1.98,2197.0,9012.29,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Tashee Capital Gateway,sector ,3.85,2061.0,18680.25,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sobha International,sector ,3.19,1800.0,17722.22,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Godrej Vrikshya,sector 83,2.8,1900.0,14736.84,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Golf Course,sector 89,3.4,2211.0,15377.66,3,4,3,Under Construction,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Tulip Lemon,sector 89,2.0,1085.0,18433.18,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Godrej Aristocrat,sector 79,2.25,869.0,25891.83,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Ss Cendana,sector 70,3.0,1950.0,15384.62,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Puri Diplomatic,sector 66,5.0,2000.0,25000.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 65,9.28,3712.0,25000.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Orchid Petals,sector 32,6.1,3805.0,16031.54,3,0,0,Old Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Bptp Green Oaks,sector 80,3.4,1230.0,27642.28,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 84,3.0,2595.0,11560.69,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Emaar Palm Garden,sector 106,1.8,1130.0,15929.2,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Godrej Zenith,sector ,4.5,1350.0,33333.33,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Godrej Zenith,sector 56,2.5,1750.0,14285.71,3,0,0,New Property,0,0,0,0,0,Furnished,Medium,High Floor
flat,M3M Antalya Hills,sector 69,4.8,2355.0,20382.17,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Shree Vardhman Victoria,sector 106,8.67,2500.0,34680.0,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Emaar Palm Terraces Select,sector 81,1.07,545.0,19633.03,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,M3M Altitude,sector 6,0.52,629.0,8267.09,2,2,1,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Central Park Bignonia Towers,sector 104,4.22,3150.0,13396.83,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Conscient Elaira,sector 70,3.2,1800.0,17777.78,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Antriksh Heights,sector 69,2.4,1300.0,18461.54,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Paras Dews,sector 89,1.85,1000.0,18500.0,3,0,0,New Property,1,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Central Park,sector 59,5.15,1650.0,31212.12,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Gracious Tower,sector 28,2.45,1250.0,19600.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Smartworld Sky Arc,sector ,2.4,1200.0,20000.0,4,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Elan Presidential,sector 25,16.0,4550.0,35164.84,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Signature,sector 52,1.35,950.0,14210.53,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Trisara Our,sector 106,3.25,1601.0,20299.81,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Atstriumph,sector 82,3.0,2000.0,15000.0,4,0,0,New Property,0,1,0,0,0,Semi-Furnished,High,Low Floor
flat,Tulip Ivory,sector 110,4.95,3350.0,14776.12,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,,sector 99,2.1,1997.0,10515.77,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,Medium,High Floor
flat,Conscient Elevate,sector 106,1.7,1500.0,11333.33,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Essel Towers,sector 40,8.5,1600.0,53125.0,8,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Trehan Luxury,sector 92,1.25,1000.0,12500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Emaar Villas,sector 57,3.5,2050.0,17073.17,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 108,2.05,1600.0,12812.5,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Meridien,sector ,1.55,1030.0,15048.54,2,0,0,New Property,0,0,0,0,0,Furnished,Medium,Mid Floor
flat,Vatika India Next,sector 85,3.6,2560.0,14062.5,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Indiabulls Enigma,sector 69,2.35,1250.0,18800.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 23,10.0,3200.0,31250.0,6,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Satya Legend,sector 68,2.25,1283.0,17537.02,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Pareena Coban,sector ,7.0,2200.0,31818.18,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Paras Dews,sector 66,7.0,3460.0,20231.21,5,0,0,New Property,0,1,1,0,0,Semi-Furnished,High,High Floor
flat,,sector 84,2.9,2700.0,10740.74,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Sare Green Parc,sector 72,3.35,2150.0,15581.4,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Tigra,sector 102,4.62,1200.0,38500.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Experion Heartsong,sector 36,0.87,620.0,14032.26,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Suncity Vatsal Valley,sector 66,3.7,1872.0,19764.96,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Orris Aster Court Premier,sector ,8.5,2450.0,34693.88,5,6,0,New Property,0,1,0,0,0,Semi-Furnished,High,Low Floor
flat,Tulip Violet,sector 62,3.74,2123.0,17616.58,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Huda,sector 108,4.8,2423.0,19810.15,4,4,0,Under Construction,0,0,0,0,0,Unfurnished,High,High Floor
flat,Pareena Micasa,sector 54,11.8,2825.0,41769.91,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 84,2.5,1600.0,15625.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 52,4.25,2000.0,21250.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Ss L,sector 110,0.72,1000.0,7200.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Spaze Privy,sector 95,3.5,1000.0,35000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Bptp Amstoria Verti Greens,sector 65,3.3,1650.0,20000.0,3,3,0,New Property,0,1,0,0,0,Semi-Furnished,High,Low Floor
flat,Ireouptown,sector 54,11.8,2825.0,41769.91,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 65,3.3,1650.0,20000.0,3,3,0,New Property,0,1,0,0,0,Semi-Furnished,High,Low Floor
flat,Emaar Urban Oasis,sector 84,2.5,1600.0,15625.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Sobha,sector 37,1.6,800.0,20000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Dlf Alameda,sector 82,10.2,2385.0,42767.3,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Dlf Belaire,sector ,1.2,1000.0,12000.0,2,0,0,New Property,0,0,0,0,0,Furnished,Medium,High Floor
flat,,sector 67,4.0,2100.0,19047.62,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Ompee Nest,sector 95,0.65,645.0,10077.52,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Saan Verdante,sector 1,4.0,2500.0,16000.0,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
