property_type,society,sector,price,built_up_area,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_score
flat, DLF Park Place,56,1.7,1190.0,14285.71,2,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Signature Global City 92,90,2.3,1778.0,12935.88,3,0,0,17.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Emaar Mgf Emerald Floors ,,3.65,3600.0,10138.89,3,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Malibu Town,32,1.5,919.0,16322.09,1,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Signature Global Park 4 and 5,89,4.12,2357.0,17479.85,3,0,0,14.0,Old Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Gurgaon,55,2.5,2050.0,12195.12,3,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Experion Heartsong,,2.5,1500.0,16666.67,4,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Signature Global Solera,37,1.25,1750.0,7142.86,3,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Ireo Victory Valley,,0.6,744.0,8064.52,2,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Sidhartha Estella,68,1.65,950.0,17368.42,2,0,0,10.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Landmark Avana,66,4.95,1800.0,27500.0,3,0,0,15.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, M3M Skycity,103,2.2,1845.0,11924.12,3,0,0,26.0,Under Construction,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Independent Floors at DLF Gardencity Enclave,71,1.16,759.0,15283.27,0,0,0,8.0,New Property,0,0,0,0,0,Furnished,0.23076923076923078
flat, Ravi Nagar,59,8.25,4500.0,18333.33,5,0,0,0.0,New Property,0,1,0,0,0,Semi-Furnished,0.6615384615384615
flat, Pyramid Elite,85,1.19,1315.0,9049.43,2,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Signature Global City 63A,66,2.4,1360.0,17647.06,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, AIPL The Riviera at Lake City,89,0.83,1752.0,4737.44,3,0,0,12.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, M3M Antalya Hills Phase II,89,1.2,1290.0,9302.33,2,0,0,7.0,Old Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Jalvayu Tower,69,4.66,2355.0,19787.69,3,0,0,29.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Aaron Ville,4,0.45,576.0,7812.5,2,0,0,13.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Puri The Aravallis,,4.1,1578.0,25982.26,3,0,0,31.0,Under Construction,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Hewo Apartments,65,3.85,2054.0,18743.91,3,0,0,40.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, DLF Gardencity,54,3.75,2250.0,16666.67,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, ILD Grand,106,60.0,3075.0,195121.95,4,0,0,3.0,Old Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Ramprastha The Edge Towers,104,0.57,568.0,10035.21,2,0,0,11.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, SS Cendana,49,4.19,1993.0,21023.58,3,0,0,30.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, The Trisara Apex Our Homes,36,2.02,645.0,31317.83,0,0,0,6.0,Old Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Antriksh Heights,107,0.95,1300.0,7307.69,2,0,0,5.0,Old Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Krrish Florence Estate,84,3.8,3434.0,11065.81,4,0,0,19.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, ,,1.7,1030.0,16504.85,2,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Pyramid Pride,63,1.35,550.0,24545.45,1,0,0,4.0,New Property,0,0,0,0,0,Furnished,0.23076923076923078
flat, Tata Primanti,69,3.45,2087.0,16530.91,4,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Vipul World Floors ,52,1.7,1040.0,16346.15,2,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Orris Aster Court,69,2.5,1578.0,15842.84,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Gurgaon,36,1.1,1120.0,9821.43,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Signature Global City 81,79,2.9,1200.0,24166.67,3,0,0,28.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, Parkwood Westend,45,4.0,3048.0,13123.36,4,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Phase 1 New Palam Vihar,,2.35,1310.0,17938.93,2,0,0,28.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Godrej Nature Plus,,0.8,1350.0,5925.93,2,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Estate 360,61,2.8,1595.0,17554.86,3,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Central Park Resorts Sky Villas,,5.75,4000.0,14375.0,4,0,0,12.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Emaar Emerald Hills,6,0.56,629.0,8903.02,2,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Nawada Fatehpur,70,2.6,1500.0,17333.33,2,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Ansal Valley View Estate,,3.5,2000.0,17500.0,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, M2K Spr,85,1.8,1350.0,13333.33,2,0,0,18.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Breeze Global Heights,36,1.15,1236.0,9304.21,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, PAREENA COBAN RESIDENCES,24,2.7,2300.0,11739.13,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Unitech Uniworld Garden,102,0.89,645.0,13798.45,3,0,0,11.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, The Select Premia,71,2.55,1611.0,15828.68,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Signature Global Dax,,3.5,2300.0,15217.39,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Surya Vihar ,11,1.38,600.0,23000.0,4,0,3+,0.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Sushant Lok 2 ,48,8.2,1800.0,45555.56,3,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Supertech Hues,113,3.74,2080.0,17980.77,3,0,0,15.0,Old Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Tata Primanti,79,1.85,1325.0,13962.26,3,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, M3M Woodshire,99,2.1,1550.0,13548.39,2,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, M3M Heights,59,1.25,591.0,21150.59,2,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Rattan Garden,23,0.75,850.0,8823.53,2,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Devilal Colony,,2.5,1836.0,13616.56,3,0,0,26.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Godrej Aristocrat,35,1.54,1000.0,15400.0,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Emperium Premio,70,1.95,1230.0,15853.66,3,0,0,0.0,Old Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, It is gated colony Paschim Marg Dlf phase 1 Gurgaon,86,1.0,1360.0,7352.94,2,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Kadarpur,84,2.1,1500.0,14000.0,4,0,0,8.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Shapoorji Pallonji Joyville,99,1.39,1550.0,8967.74,3,0,0,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, DLF Regal Gardens,,1.5,849.0,17667.84,2,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Unitech Sunbreeze,93,2.75,2080.0,13221.15,3,0,0,28.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, NKV Golden Avenue,105,0.255,650.0,3923.08,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Microtek Greenburg,,2.0,1800.0,11111.11,4,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Imperia Esfera,89,4.1,2434.0,16844.7,4,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, DLF City Plot Phase 4 ,55,3.25,2600.0,12500.0,4,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, ROF Pravasa,,3.9,1850.0,21081.08,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Assotech Blith,36,0.98,650.0,15076.92,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, ,,5.5,2450.0,22448.98,4,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, ,47,3.25,1500.0,21666.67,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Whiteland Blissville,69,5.0,2690.0,18587.36,3,0,0,22.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Ansals Boom Plaza,109,2.45,1650.0,14848.48,3,0,0,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Ansal Versalia,69,0.95,1175.0,8085.11,3,0,0,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, M3M Merl,49,3.7,967.0,38262.67,3,0,0,28.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, Godrej 101,82,1.85,1298.0,14252.7,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, DLF City Plot Phase 4 ,92,1.12,1010.0,11089.11,2,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Antriksh Heights,108,1.0,950.0,10526.32,3,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Signature Global City 92 Phase 2,,0.26,650.0,4000.0,2,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Godrej 101,,0.28,709.0,3949.22,1,0,0,8.0,Old Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, ,,5.65,3101.0,18219.93,5,0,0,11.0,New Property,0,1,1,0,0,Semi-Furnished,0.7384615384615385
flat, Suncity Avenue 102,37,2.2,1895.0,11609.5,3,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, DLF New Town Heights 2,79,1.5,1159.0,12942.19,2,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, GODREJ ZENITH,89,3.72,2357.0,15782.77,3,0,0,30.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Today Blossoms II,79,2.0,1983.0,10085.73,3,0,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,68,2.0,1090.0,18348.62,3,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Gurgaon,11,2.25,2700.0,8333.33,6,0,0,0.0,New Property,0,0,1,0,0,Semi-Furnished,0.5846153846153846
flat, Today Blossoms II,95,0.95,1091.0,8707.61,2,0,0,26.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, ,3,2.1,1454.0,14442.92,3,0,0,15.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Phase 3 DLF,78,1.75,1726.0,10139.05,3,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, GODREJ ZENITH,110,3.7,2464.0,15016.23,3,0,2,0.0,New Property,0,0,0,1,0,Semi-Furnished,0.5076923076923077
flat, Unitech South City II,37,1.6,1820.0,8791.21,3,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Godrej Serenity ,,0.85,1620.0,5246.91,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Arjun Nagar,37,1.76,1500.0,11733.33,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Supertech Hues,28,4.1,2500.0,16400.0,3,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Breeze Global Heights,69,1.0,1100.0,9090.91,2,0,0,4.0,Old Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Sare Crescent Parc,67,4.7,2100.0,22380.95,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Unitech Uniworld Garden II,,1.05,1120.0,9375.0,3,0,0,2.0,New Property,0,0,1,0,0,Unfurnished,0.38461538461538464
flat, Godrej Icon,93,2.2,1300.0,16923.08,3,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, South City 1,113,4.66,2450.0,19020.41,3,0,0,18.0,Old Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Phase 1 New Palam Vihar Gurgaon,79,1.9,1325.0,14339.62,3,0,0,1.0,New Property,0,0,0,0,0,Furnished,0.3076923076923077
flat, ,92,1.15,1050.0,10952.38,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Pocket B Palam Vihar,22,2.7,1380.0,19565.22,2,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Prem Nagar  ,61,3.1,1712.0,18107.48,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Ganga Anantam,37,1.34,1080.0,12407.41,2,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, ILD Grand,112,2.5,1580.0,15822.78,2,0,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Sushant Lok,11,0.4,554.0,7220.22,2,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Eldeco Accolade,81,1.7,1390.0,12230.22,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Godrej Oasis,43,5.7,2066.0,27589.55,3,0,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Sushant Lok 3,102,2.6,2000.0,13000.0,3,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Tulip Violet,,3.65,2360.0,15466.1,3,0,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Independent Floors at DLF Gardencity Enclave,86,2.62,1923.0,13624.54,3,0,0,0.0,Old Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Godrej Aristocrat,86,2.62,1923.0,13624.54,3,0,0,0.0,Old Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Microtek Greenburg,111,0.7,1695.0,4129.79,3,0,3,15.0,Old Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Kendriya Vihar ,106,2.4,1503.0,15968.06,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, DLF Regal Gardens,83,2.1,1241.0,16921.84,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Gurgaon,92,1.4,2093.0,6688.96,4,4,3,1.0,New Property,0,0,0,0,0,Unfurnished,0.6923076923076923
flat, Central Park The Room,95,1.75,1700.0,10294.12,3,0,0,8.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Sidhi V,,1.5,1957.0,7664.79,3,0,0,18.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Phase 2 Laxman Vihar Gurgaon,37,1.9,2106.0,9021.84,3,0,0,3.0,New Property,0,1,0,0,0,Semi-Furnished,0.5076923076923077
flat, DLF City Plot Phase 3 ,36,1.3,1120.0,11607.14,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Ramprastha The Skyz,43,2.95,1750.0,16857.14,3,0,0,4.0,New Property,0,1,0,0,0,Semi-Furnished,0.4307692307692308
flat, HCBS Sports Ville,86,2.3,1930.0,11917.1,3,0,0,16.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, M3M Sierra 68,69,2.2,1304.0,16871.17,3,0,0,23.0,Old Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, ,6,0.4,800.0,5000.0,4,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Rattan Garden,32,3.5,2000.0,17500.0,4,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Emaar The Palm Drive,69,1.7,1190.0,14285.71,3,0,0,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Signature Global Grand IVA,82,3.0,2400.0,12500.0,4,0,0,23.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Oxirich Ch,79,1.2,1491.0,8048.29,2,2,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, M3M Broadway,,1.45,800.0,18125.0,10,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, TATA Rais,70,2.25,1000.0,22500.0,3,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Orris Aster Court,2,1.4,730.0,19178.08,2,0,0,17.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, BPTP park prime,99,0.32,600.0,5333.33,2,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, NBCC Heights,69,2.4,1230.0,19512.2,3,0,0,5.0,Old Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Orris 3c Greenopolis,36,1.9,1550.0,12258.06,3,0,0,28.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Smartworld Sky ARC,37,4.0,2675.0,14953.27,3,0,0,25.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, GLS Crown Plaza,65,6.5,2500.0,26000.0,3,0,0,34.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Godrej Vrikshya,95,0.82,654.0,12538.23,2,0,0,15.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, M3M Skycity,36,0.6,531.0,11299.44,2,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Suncity Township,61,2.1,1150.0,18260.87,2,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Elan The Presidential,9,2.5,2400.0,10416.67,3,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Perfect Buildwell Zara Aavaas,85,1.35,1485.0,9090.91,3,0,0,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Godrej Aristocrat,69,6.54,3270.0,20000.0,4,0,0,29.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Krisumi Waterfall Residences,102,0.965,1359.0,7100.81,2,0,0,3.0,Old Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Agrante Beethoven 8,67,2.75,2700.0,10185.19,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Alpha Gurgaon One,85,2.6,1513.0,17184.4,4,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, CHD Avenue 71,85,2.1,1800.0,11666.67,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Suncity Vatsal Valley,71,1.45,1620.0,8950.62,3,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,65,31.0,4050.0,76543.21,4,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Tulip Violet,92,1.5,1326.0,11312.22,3,0,0,6.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Ardee City,,1.3,1498.0,8678.24,2,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Vista Vilas,,3.2,1687.0,18968.58,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Tulip Violet,66,5.35,1542.0,34695.2,4,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Signature Global Park 4 and 5,113,4.5,2080.0,21634.62,3,0,0,11.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, M3M Golf Hills Phase 1,102,0.95,605.0,15702.48,2,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Block C ,37,2.85,1146.0,24869.11,4,3,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, M3M,56,1.52,1300.0,11692.31,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Landmark Residency,103,2.0,1000.0,20000.0,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Smartworld Orchard,79,2.0,1557.0,12845.22,3,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Gurgaon,61,1.95,1185.0,16455.7,2,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Satya The Hermitage,113,4.5,2298.0,19582.25,4,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Trisara Our Homes 3,66,4.0,1950.0,20512.82,3,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, AIPL The Peaceful Homes,67,0.79,800.0,9875.0,2,0,0,8.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Project Sushant Lok 1 Block C,92,1.5,1190.0,12605.04,3,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, SS The Leaf,86,2.25,1930.0,11658.03,3,0,0,23.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Signature Global Park,109,0.88,1302.0,6758.83,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, DLF P,92,1.55,1000.0,15500.0,4,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ROF Aalayas,106,15.0,3000.0,50000.0,4,0,0,30.0,Under Construction,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Conscient Habitat,33,1.65,1385.0,11913.36,2,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Trehan One Good Earth,31,7.0,3319.0,21090.69,5,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, ,89,1.45,1196.0,12123.75,2,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Sohna Road,,1.0,1100.0,9090.91,2,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Model Town  ,69,3.99,1835.0,21743.87,2,0,0,28.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, Central Park 2,92,1.1,1100.0,10000.0,2,0,0,26.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, M3M Mansion,76,3.85,2766.0,13919.02,3,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Signature Global City 79B,103,1.55,1385.0,11191.34,2,0,0,8.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, PAREENA COBAN RESIDENCES,95,1.0,585.0,17094.02,2,0,0,26.0,Under Construction,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Pyramid Midtown ,37,1.6,1310.0,12213.74,2,0,0,27.0,Under Construction,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, ,78,1.32,1000.0,13200.0,2,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Gurgaon,111,3.68,2170.0,16958.53,3,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Lion Green Valley,36,1.28,1225.0,10448.98,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, BPTP Green Oaks,92,3.6,2325.0,15483.87,4,0,0,17.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Ansal Height 86,,3.0,1700.0,17647.06,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Antriksh Heights,83,3.0,1900.0,15789.47,3,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Cosmos Express 99,103,2.8,2875.0,9739.13,4,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Eldeco Acclaim,61,2.8,1595.0,17554.86,3,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Ashiana Amarah,70,1.5,1125.0,13333.33,2,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, ,113,2.25,1310.0,17175.57,2,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Gurgaon,12,0.75,550.0,13636.36,2,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, GODREJ ZENITH,68,2.35,1692.0,13888.89,3,0,0,8.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,111,2.8,950.0,29473.68,3,0,0,22.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Gurgaon,90,3.75,2727.0,13751.38,4,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Malibu Town,103,4.3,2243.0,19170.75,3,0,0,31.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Signature Global Park 4 and 5,83,2.0,1400.0,14285.71,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, orchid petals,52,2.2,2700.0,8148.15,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Today Blossoms 1,63,3.2,1136.0,28169.01,3,0,0,4.0,New Property,0,0,0,1,0,Semi-Furnished,0.27692307692307694
flat, Smartworld Sky ARC,83,2.8,1800.0,15555.56,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ATS Tourmal,89,1.83,1650.0,11090.91,3,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
